customer_id,gender,age,region,tenure_months,contract_type,payment_method,internet_service,customer_segment,monthly_charges,total_charges,usage_hours,support_tickets,satisfaction_score,churn
CUST1503,Male,35.0,East,37,Two-Year,Electronic Check,Fiber,Premium,115.87,3982.72,57.1,4,4.5,0
CUST1915,Female,49.0,West,12,Month-to-Month,Electronic Check,Fiber,Premium,94.78,,,1,8.3,0
CUST1988,Male,19.0,North,14,Month-to-Month,Bank Transfer,DSL,Basic,31.9,483.36,52.5,1,9.0,0
CUST2188,Male,39.0,East,8,One-Year,Electronic Check,No Internet,Basic,28.34,222.08,1.0,1,10.0,0
CUST2092,Male,35.0,East,39,Two-Year,Bank Transfer,DSL,Premium,85.85,3343.27,34.2,2,7.1,1
CUST1800,Female,62.0,West,7,One-Year,Bank Transfer,DSL,Standard,66.3,458.0,41.9,4,7.3,0
CUST1579,Male,52.0,South,72,Two-Year,UPI,DSL,Premium,84.91,6168.11,29.2,1,10.0,0
CUST1160,Male,44.0,East,35,One-Year,UPI,Fiber,Standard,77.19,2659.8,27.9,3,6.1,0
CUST1680,Male,37.0,South,43,Month-to-Month,Electronic Check,Fiber,Standard,64.39,2547.65,56.8,3,10.0,0
CUST2135,Male,41.0,East,63,One-Year,Bank Transfer,DSL,Standard,55.04,3673.67,24.8,0,9.8,0
CUST1162,Male,49.0,East,13,One-Year,Electronic Check,DSL,Basic,36.38,443.6,36.3,3,6.0,1
CUST1821,Female,53.0,North,18,Two-Year,Electronic Check,Fiber,Premium,112.11,2034.45,32.7,4,6.5,0
CUST1705,Female,,South,71,One-Year,Electronic Check,Fiber,Standard,79.24,5542.33,76.0,3,6.8,0
CUST2180,Female,30.0,West,29,One-Year,,DSL,Basic,36.69,,32.0,1,9.4,0
CUST1877,Male,34.0,North,59,One-Year,Electronic Check,DSL,Basic,44.03,2745.85,23.5,1,8.1,0
CUST1895,Female,49.0,South,72,Two-Year,Credit Card,Fiber,Basic,67.18,4459.34,38.6,0,10.0,0
CUST1913,Female,34.0,East,10,One-Year,Electronic Check,DSL,Standard,66.34,652.54,48.9,3,9.7,0
CUST2083,Female,50.0,East,24,One-Year,Bank Transfer,No Internet,Basic,19.1,482.63,21.3,1,9.2,0
CUST1152,Male,59.0,South,35,One-Year,Credit Card,Fiber,Basic,54.5,1982.81,59.1,4,8.7,0
CUST1990,Female,25.0,North,5,Month-to-Month,Electronic Check,DSL,Basic,35.31,160.04,76.3,2,5.4,0
CUST2014,Male,23.0,West,7,Month-to-Month,Electronic Check,DSL,Basic,34.69,247.73,20.4,1,10.0,0
CUST1509,Male,22.0,South,14,One-Year,Credit Card,Fiber,Standard,73.75,961.03,53.7,4,7.6,0
CUST1111,Male,36.0,West,16,Month-to-Month,Bank Transfer,DSL,Basic,26.9,441.88,61.0,0,7.7,0
CUST1226,Male,34.0,North,1,One-Year,Electronic Check,Fiber,Standard,82.04,75.7,53.0,6,4.8,1
CUST1997,Male,60.0,South,18,Month-to-Month,Electronic Check,No Internet,Basic,15.0,270.04,30.5,3,10.0,0
CUST1851,Male,41.0,North,21,One-Year,UPI,Fiber,Basic,56.62,1182.93,79.5,3,,0
CUST1103,Female,36.0,North,62,Two-Year,Bank Transfer,DSL,Premium,94.64,5839.18,21.9,0,6.2,0
CUST1421,Male,40.0,South,72,One-Year,Electronic Check,DSL,Standard,62.56,4509.82,61.9,2,10.0,0
CUST1419,Female,48.0,North,72,Two-Year,Bank Transfer,Fiber,Standard,80.01,5653.94,36.2,4,9.7,0
CUST1967,Male,43.0,South,5,One-Year,Electronic Check,DSL,Basic,32.43,172.9,24.0,4,5.6,1
CUST1624,Female,59.0,East,9,Month-to-Month,Electronic Check,No Internet,Basic,25.06,231.75,4.1,1,9.9,1
CUST1586,Male,41.0,South,6,Month-to-Month,Electronic Check,Fiber,Basic,57.18,324.91,36.3,5,8.2,1
CUST2065,Female,47.0,North,16,One-Year,Credit Card,Fiber,Premium,92.95,,34.6,3,7.5,0
CUST1919,Female,51.0,North,1,Month-to-Month,Electronic Check,Fiber,Standard,72.73,72.9,47.5,6,5.6,1
CUST1672,Female,53.0,West,44,Two-Year,UPI,No Internet,Standard,44.56,1875.86,1.0,3,9.7,0
CUST1119,Female,29.0,West,30,Month-to-Month,Credit Card,Fiber,Basic,54.53,1648.65,42.7,5,6.8,1
CUST1053,Female,49.0,East,72,One-Year,Electronic Check,Fiber,Basic,64.62,,66.9,1,9.7,0
CUST1151,Female,61.0,West,12,Month-to-Month,Credit Card,DSL,Standard,50.98,577.32,16.4,2,7.2,0
CUST1403,Male,47.0,West,4,One-Year,Electronic Check,Fiber,Standard,78.67,301.21,81.2,5,5.0,0
CUST2194,Female,27.0,East,8,Month-to-Month,Electronic Check,DSL,Premium,87.7,711.23,48.8,2,7.0,1
CUST1207,Female,37.0,North,23,Month-to-Month,Bank Transfer,DSL,Basic,42.15,993.46,86.1,0,10.0,0
CUST2139,Female,26.0,North,15,Month-to-Month,Bank Transfer,DSL,Basic,48.92,694.02,41.9,0,9.4,0
CUST1658,Female,48.0,North,4,Month-to-Month,UPI,Fiber,Premium,94.37,346.13,41.9,8,4.0,1
CUST2101,Male,59.0,East,35,One-Year,Credit Card,Fiber,Basic,59.55,2056.27,86.7,2,8.1,0
CUST1232,Female,37.0,North,5,Two-Year,Credit Card,Fiber,Premium,102.49,497.54,41.4,6,4.1,1
CUST1008,Male,63.0,North,13,Month-to-Month,Electronic Check,Fiber,Premium,104.45,1376.3,51.0,0,6.3,0
CUST1159,Female,35.0,North,18,Month-to-Month,Electronic Check,DSL,Premium,97.89,1638.91,16.9,0,9.3,0
CUST1036,Male,41.0,North,10,One-Year,UPI,Fiber,Premium,104.71,966.51,34.2,5,8.3,1
CUST1452,Female,49.0,North,72,Two-Year,Credit Card,Fiber,Standard,76.55,5841.93,78.9,1,8.1,0
CUST1651,Female,41.0,West,11,Month-to-Month,Electronic Check,DSL,Premium,78.99,839.67,23.5,3,8.4,0
CUST1253,Male,69.0,West,22,One-Year,Credit Card,Fiber,Basic,69.53,1493.91,49.6,2,7.6,0
CUST1303,Female,50.0,South,8,Two-Year,Credit Card,DSL,Basic,42.43,352.56,22.6,3,10.0,0
CUST1896,Male,71.0,North,8,One-Year,Credit Card,Fiber,Premium,104.68,919.09,73.8,1,7.4,0
CUST2053,Male,40.0,East,30,Month-to-Month,Electronic Check,Fiber,Standard,90.0,2700.24,54.6,1,7.0,0
CUST1880,Male,34.0,South,30,One-Year,Credit Card,DSL,Basic,39.93,1085.55,52.7,0,,0
CUST1571,Female,40.0,West,12,One-Year,Bank Transfer,No Internet,Standard,53.46,618.94,30.6,3,7.9,0
CUST1623,Male,18.0,East,8,One-Year,Electronic Check,Fiber,Standard,85.1,772.18,59.7,2,7.4,0
CUST1345,Female,59.0,South,8,One-Year,UPI,DSL,Standard,75.87,625.66,76.7,2,10.0,0
CUST2035,Female,61.0,West,46,One-Year,Electronic Check,Fiber,Standard,76.65,,36.3,2,8.3,0
CUST2030,Female,48.0,South,58,One-Year,Electronic Check,DSL,Basic,38.36,2225.4,50.5,2,10.0,0
CUST1262,Male,48.0,North,1,Month-to-Month,Bank Transfer,Fiber,Basic,48.4,45.23,23.4,7,2.8,1
CUST1610,Female,35.0,North,11,Month-to-Month,Bank Transfer,Fiber,Standard,74.28,781.42,31.2,2,7.4,0
CUST1297,Female,18.0,East,1,Month-to-Month,Credit Card,DSL,Standard,59.44,61.18,32.7,5,5.8,1
CUST1989,Female,43.0,West,28,Month-to-Month,UPI,DSL,Basic,26.93,774.85,41.2,1,9.6,0
CUST1414,Male,42.0,West,22,Month-to-Month,Credit Card,Fiber,Standard,86.08,1811.04,45.1,2,10.0,0
CUST1150,Female,35.0,West,70,One-Year,Electronic Check,Fiber,Premium,109.34,7598.17,86.6,7,6.8,0
CUST1945,Male,30.0,West,2,One-Year,Electronic Check,Fiber,Standard,81.47,151.41,53.0,7,5.0,1
CUST1472,Male,61.0,East,21,Month-to-Month,Credit Card,DSL,Premium,84.16,1875.2,9.5,4,7.4,0
CUST1952,Male,39.0,West,25,Month-to-Month,Electronic Check,DSL,Basic,43.67,1117.47,74.2,0,10.0,0
CUST1987,Male,46.0,East,30,Two-Year,UPI,DSL,Basic,38.42,1137.01,23.0,0,10.0,0
CUST1778,Female,54.0,East,3,Month-to-Month,UPI,DSL,Basic,40.84,123.7,29.9,4,7.5,0
CUST1640,Female,30.0,North,9,Month-to-Month,Bank Transfer,Fiber,Basic,52.21,480.22,83.5,4,6.5,1
CUST2195,Male,52.0,West,24,Two-Year,Electronic Check,Fiber,Premium,103.24,2774.58,32.7,3,6.1,0
CUST2134,Female,18.0,South,29,One-Year,UPI,Fiber,Basic,48.08,1286.9,45.1,4,8.0,0
CUST1550,Male,47.0,East,19,Month-to-Month,Electronic Check,No Internet,Premium,54.82,945.86,13.0,0,10.0,0
CUST1639,Female,33.0,East,16,One-Year,Bank Transfer,Fiber,Basic,63.35,987.85,43.7,1,6.9,1
CUST1935,Male,50.0,South,1,Month-to-Month,Electronic Check,No Internet,Standard,50.43,52.25,1.6,4,9.7,0
CUST1928,Female,62.0,North,7,Month-to-Month,Electronic Check,No Internet,Basic,27.48,195.04,20.1,2,8.0,0
CUST1488,Female,25.0,East,8,Month-to-Month,Electronic Check,Fiber,Basic,57.27,463.92,62.0,1,9.1,0
CUST2085,Female,18.0,North,25,One-Year,Credit Card,Fiber,Standard,59.02,,48.3,2,7.9,0
CUST1146,Male,64.0,South,72,Two-Year,Electronic Check,DSL,Standard,60.2,4400.61,46.0,2,10.0,0
CUST1402,Female,22.0,East,28,Month-to-Month,,Fiber,Basic,60.7,1699.45,42.3,6,8.1,0
CUST1954,Female,33.0,East,4,Month-to-Month,Electronic Check,Fiber,Standard,83.97,343.19,35.7,4,5.0,1
CUST2147,Female,32.0,West,12,Two-Year,Bank Transfer,DSL,Standard,73.24,886.66,14.4,0,7.4,0
CUST1659,Male,39.0,North,19,Month-to-Month,Electronic Check,Fiber,Standard,84.93,1611.7,45.7,2,8.5,0
CUST1463,Male,47.0,North,44,Month-to-Month,Bank Transfer,No Internet,Basic,26.13,1242.01,8.3,0,9.4,0
CUST1186,Male,42.0,East,7,Month-to-Month,UPI,DSL,Standard,70.41,484.24,22.9,4,6.1,1
CUST1608,Female,18.0,South,27,Month-to-Month,Credit Card,Fiber,Basic,54.44,1486.49,24.8,3,8.6,0
CUST1143,Female,50.0,East,2,Month-to-Month,Credit Card,No Internet,Standard,37.59,75.56,15.9,1,8.2,1
CUST1751,Male,40.0,North,41,One-Year,Electronic Check,Fiber,Basic,44.3,1892.99,36.8,4,6.6,1
CUST1981,Female,44.0,West,13,Two-Year,Bank Transfer,No Internet,Premium,75.36,974.06,64.0,1,7.7,0
CUST1197,Female,49.0,West,11,Month-to-Month,Bank Transfer,DSL,Basic,45.53,532.03,72.1,3,8.0,0
CUST1883,Male,48.0,North,1,Month-to-Month,Electronic Check,DSL,Premium,84.44,87.35,41.9,4,5.7,1
CUST1279,Female,34.0,South,2,Month-to-Month,Credit Card,DSL,Basic,46.76,94.87,21.2,9,3.3,1
CUST1293,Male,25.0,West,67,Two-Year,Credit Card,Fiber,Premium,93.73,6121.12,37.6,1,10.0,0
CUST2093,Male,48.0,South,2,One-Year,UPI,DSL,Standard,62.43,117.39,23.4,3,,0
CUST1400,Male,44.0,West,30,Two-Year,Bank Transfer,Fiber,Basic,46.59,1356.02,98.4,1,7.9,0
CUST1122,Male,35.0,North,6,Month-to-Month,UPI,Fiber,Standard,79.53,508.33,69.1,6,5.1,1
CUST1202,Male,42.0,West,34,Month-to-Month,Electronic Check,DSL,Standard,73.4,2535.16,66.1,1,10.0,0
CUST1835,Female,38.0,West,39,Month-to-Month,Credit Card,DSL,Basic,38.34,1452.07,48.5,2,7.3,0
CUST1246,Female,47.0,West,16,One-Year,Bank Transfer,Fiber,Premium,100.23,1662.27,57.1,1,7.7,0
CUST2144,Male,26.0,East,17,Month-to-Month,Electronic Check,Fiber,Premium,100.77,1718.12,36.1,1,9.5,1
CUST1384,Male,33.0,East,33,Month-to-Month,Credit Card,Fiber,Basic,59.99,1967.48,56.5,4,8.4,0
CUST1854,Male,48.0,South,17,Month-to-Month,Credit Card,Fiber,Basic,59.69,985.28,35.1,3,6.0,1
CUST1219,Male,46.0,West,6,Two-Year,UPI,Fiber,Standard,79.46,470.4,74.1,6,5.0,1
CUST1641,Female,34.0,East,35,Two-Year,UPI,DSL,Premium,87.26,2888.76,61.7,0,9.8,0
CUST1001,Male,42.0,East,72,One-Year,Electronic Check,Fiber,Basic,62.78,4762.9,35.1,0,10.0,0
CUST1112,Male,74.0,East,32,Month-to-Month,UPI,Fiber,Basic,53.56,1749.38,31.1,5,5.2,0
CUST1698,Female,43.0,North,6,Month-to-Month,Credit Card,Fiber,Standard,75.54,464.64,52.2,8,6.2,1
CUST1951,Male,62.0,North,44,Month-to-Month,Bank Transfer,Fiber,Premium,111.26,4702.78,56.4,2,6.8,1
CUST2083,Female,50.0,East,24,One-Year,Bank Transfer,No Internet,Basic,19.1,482.63,21.3,1,9.2,0
CUST1441,Male,43.0,North,13,Month-to-Month,Bank Transfer,Fiber,Premium,109.23,1443.81,33.3,0,9.7,1
CUST1663,Male,44.0,South,16,Two-Year,UPI,DSL,Premium,71.51,1177.36,86.6,2,6.9,0
CUST2100,Male,31.0,West,18,Month-to-Month,UPI,DSL,Basic,50.99,920.48,20.2,1,7.9,0
CUST1317,Female,25.0,West,38,Two-Year,Credit Card,DSL,Standard,63.35,,63.0,1,9.4,0
CUST1648,Female,57.0,South,72,Two-Year,Electronic Check,DSL,Premium,100.01,6815.14,22.4,0,8.0,0
CUST1709,Male,29.0,West,14,Two-Year,Bank Transfer,DSL,Basic,38.52,524.11,23.1,1,,0
CUST1972,Male,34.0,South,2,Two-Year,Electronic Check,Fiber,Basic,66.99,130.16,40.5,5,3.8,1
CUST1627,Male,18.0,South,21,Two-Year,Electronic Check,DSL,Standard,51.7,1012.77,32.0,0,9.8,0
CUST1632,Male,34.0,South,6,Month-to-Month,Bank Transfer,DSL,Premium,85.26,512.1,38.7,1,8.6,1
CUST2176,Male,42.0,West,15,Two-Year,Credit Card,DSL,Basic,33.09,497.34,,0,10.0,0
CUST2111,Male,49.0,North,23,One-Year,Electronic Check,Fiber,Standard,77.97,1755.74,78.6,3,8.3,0
CUST1795,Male,47.0,East,24,Month-to-Month,Credit Card,DSL,Standard,71.74,1684.46,28.1,1,,0
CUST1645,Female,53.0,East,16,Two-Year,Electronic Check,Fiber,Basic,46.18,730.6,64.4,3,8.7,1
CUST2012,Male,20.0,West,4,Month-to-Month,Bank Transfer,DSL,Basic,37.12,149.39,36.4,5,6.0,1
CUST1556,Male,41.0,North,23,Month-to-Month,UPI,DSL,Premium,89.66,1907.29,,1,7.5,1
CUST1681,Male,42.0,East,17,Month-to-Month,Credit Card,Fiber,Premium,95.29,1749.86,31.8,2,8.2,1
CUST1577,Female,44.0,South,35,One-Year,UPI,DSL,Standard,75.38,2829.39,68.7,2,9.0,1
CUST1524,Male,38.0,South,17,Month-to-Month,UPI,Fiber,Basic,43.27,741.1,26.4,2,8.1,0
CUST2059,Female,57.0,South,21,One-Year,Electronic Check,Fiber,Standard,75.26,,63.9,3,,0
CUST1540,Female,36.0,North,72,Two-Year,Credit Card,Fiber,Premium,101.78,7253.2,38.8,2,9.3,0
CUST1748,Female,34.0,North,72,Two-Year,Credit Card,DSL,Standard,69.83,5220.9,44.2,0,10.0,0
CUST2114,Female,50.0,South,21,Two-Year,Credit Card,Fiber,Premium,110.29,2223.47,48.5,1,,0
CUST1484,Male,31.0,North,14,One-Year,Credit Card,,Premium,104.37,1501.93,48.7,3,3.6,1
CUST1095,Female,36.0,South,9,One-Year,Credit Card,DSL,Basic,33.15,272.23,10.4,1,9.1,0
CUST2020,Female,18.0,South,50,Two-Year,Electronic Check,DSL,Premium,82.77,3981.22,60.3,2,8.0,0
CUST1563,Female,50.0,North,10,One-Year,Credit Card,No Internet,Premium,67.92,699.85,19.2,2,9.2,0
CUST1742,Female,41.0,South,21,Two-Year,Credit Card,DSL,Basic,47.26,1052.12,19.4,0,8.6,0
CUST1863,Female,33.0,North,16,Month-to-Month,UPI,Fiber,Basic,48.26,781.57,38.9,3,7.6,0
CUST1891,Female,27.0,West,19,One-Year,UPI,Fiber,Basic,50.08,880.81,61.7,6,5.8,0
CUST2038,Male,29.0,South,4,Month-to-Month,Electronic Check,DSL,Premium,84.07,363.72,,5,4.1,1
CUST1206,Male,,West,26,One-Year,Bank Transfer,DSL,Basic,29.63,763.44,37.6,1,7.7,1
CUST1392,Female,24.0,West,72,One-Year,Electronic Check,Fiber,Basic,59.48,4516.4,54.5,4,10.0,0
CUST1794,Male,28.0,South,59,One-Year,Credit Card,DSL,Standard,62.69,3770.04,29.7,1,10.0,0
CUST1870,Female,33.0,West,52,Two-Year,UPI,DSL,Standard,65.16,3176.37,24.7,0,10.0,0
CUST1397,Male,44.0,North,23,Month-to-Month,Credit Card,Fiber,Basic,45.31,1049.71,33.1,3,7.3,1
CUST1766,Male,36.0,East,1,Month-to-Month,Credit Card,DSL,Premium,78.39,79.47,31.8,4,10.0,1
CUST2151,Female,47.0,West,4,One-Year,Credit Card,Fiber,Standard,65.08,280.04,71.1,4,7.2,0
CUST2028,Female,52.0,North,26,Two-Year,Electronic Check,DSL,Standard,70.52,1828.96,,1,,0
CUST1642,Male,55.0,North,28,One-Year,Credit Card,DSL,Basic,39.1,1137.5,104.4,0,10.0,0
CUST1612,Female,40.0,East,13,One-Year,Credit Card,Fiber,Standard,80.72,1039.88,39.6,1,8.3,0
CUST1960,Female,30.0,South,17,Month-to-Month,UPI,Fiber,Basic,54.71,998.81,30.2,1,8.6,0
CUST1725,Male,24.0,North,11,Month-to-Month,Credit Card,No Internet,Basic,24.36,264.0,7.7,4,5.4,1
CUST1683,Male,64.0,East,62,One-Year,Electronic Check,Fiber,Premium,116.39,7502.57,50.2,1,7.4,0
CUST1098,Male,43.0,East,26,Two-Year,Electronic Check,No Internet,Standard,39.82,1045.52,37.9,1,10.0,0
CUST1804,Male,39.0,North,18,Two-Year,Credit Card,DSL,Premium,81.21,1415.31,,1,9.7,0
CUST1406,Male,55.0,West,39,Month-to-Month,Credit Card,Fiber,Premium,103.97,3968.64,62.9,2,7.7,0
CUST1502,Female,60.0,South,43,Month-to-Month,Credit Card,DSL,Standard,66.01,2951.36,,2,8.3,0
CUST2071,Female,24.0,East,13,Month-to-Month,Electronic Check,Fiber,Basic,43.8,562.37,32.6,3,8.2,0
CUST2056,Female,73.0,West,72,Two-Year,UPI,DSL,Premium,94.68,6957.81,67.6,5,8.5,0
CUST1929,Female,41.0,North,13,Month-to-Month,Credit Card,Fiber,Premium,109.31,1285.16,63.2,3,4.5,1
CUST1779,Female,,North,22,Month-to-Month,Electronic Check,DSL,Standard,74.05,1600.24,79.5,0,10.0,0
CUST1200,Female,39.0,South,5,Month-to-Month,Electronic Check,Fiber,Standard,73.79,358.55,51.9,4,4.6,1
CUST1134,Female,44.0,West,62,Two-Year,Electronic Check,DSL,Basic,41.15,2558.5,84.2,2,8.7,0
CUST2051,Male,69.0,West,26,One-Year,UPI,DSL,Basic,44.52,1142.0,15.9,1,10.0,1
CUST1040,Male,38.0,West,72,Two-Year,Electronic Check,DSL,Standard,60.39,4304.99,20.4,2,7.6,0
CUST2017,Female,35.0,West,27,One-Year,Credit Card,Fiber,Basic,55.41,1462.94,60.1,0,10.0,0
CUST1230,Male,40.0,West,17,Month-to-Month,Credit Card,Fiber,Premium,100.33,,56.9,0,8.6,0
CUST1378,Male,61.0,West,3,Month-to-Month,Credit Card,DSL,Basic,47.93,,11.9,3,8.4,1
CUST1288,Female,62.0,West,8,Month-to-Month,UPI,No Internet,Basic,26.27,210.61,19.2,3,9.1,1
CUST1418,Male,35.0,West,16,Month-to-Month,Electronic Check,Fiber,Premium,93.82,1642.81,39.9,2,5.6,0
CUST1391,Male,18.0,North,9,Month-to-Month,Credit Card,DSL,Standard,67.07,633.58,17.0,3,5.7,0
CUST1592,Male,32.0,North,29,Month-to-Month,Credit Card,No Internet,Standard,33.1,1000.92,18.9,1,9.7,0
CUST2086,Female,30.0,West,19,One-Year,Electronic Check,Fiber,Standard,74.79,1255.33,59.0,2,6.4,0
CUST1647,Female,44.0,East,1,One-Year,Electronic Check,Fiber,Basic,57.81,54.17,45.0,12,5.6,1
CUST1520,Female,33.0,North,22,Two-Year,,Fiber,Premium,103.1,2289.06,52.6,1,7.4,0
CUST1064,Female,33.0,East,28,Month-to-Month,Electronic Check,DSL,Basic,47.91,1334.98,34.5,0,8.1,0
CUST1014,Male,30.0,North,6,Month-to-Month,Bank Transfer,Fiber,Basic,59.82,346.61,30.9,9,3.0,1
CUST2064,Male,49.0,East,41,One-Year,Credit Card,DSL,Basic,43.67,1931.41,44.8,5,7.2,0
CUST1492,Female,39.0,North,23,One-Year,UPI,DSL,Premium,87.07,2021.28,52.5,0,8.6,0
CUST1379,Female,22.0,West,12,Month-to-Month,Bank Transfer,DSL,Standard,71.2,809.04,43.0,2,5.4,0
CUST1187,Male,37.0,South,10,Month-to-Month,Electronic Check,Fiber,Basic,48.05,548.33,46.1,2,7.8,1
CUST1763,Male,38.0,North,14,One-Year,UPI,Fiber,Standard,74.72,1087.87,42.0,1,9.4,0
CUST1216,Male,37.0,South,6,Month-to-Month,Credit Card,DSL,Standard,63.83,400.83,30.1,3,5.4,1
CUST1791,Male,33.0,East,2,Month-to-Month,Bank Transfer,DSL,Basic,42.34,92.59,44.5,2,10.0,0
CUST2076,Female,64.0,East,72,Two-Year,Electronic Check,DSL,Basic,35.43,2501.78,24.0,3,9.0,0
CUST1878,Female,52.0,South,4,Month-to-Month,UPI,DSL,Standard,65.93,276.87,19.5,6,6.0,1
CUST1337,Female,34.0,East,11,One-Year,Bank Transfer,Fiber,Basic,54.37,561.68,29.0,5,6.8,1
CUST1719,Female,18.0,West,1,Month-to-Month,Credit Card,DSL,Standard,49.21,47.59,64.2,5,8.2,0
CUST1295,Female,29.0,East,15,Month-to-Month,Bank Transfer,DSL,Premium,77.77,1120.44,49.9,2,7.6,1
CUST2016,Female,62.0,North,17,One-Year,Electronic Check,Fiber,Basic,54.3,956.4,59.9,6,7.9,0
CUST1455,Male,,South,39,Two-Year,UPI,DSL,Standard,64.61,2303.55,17.1,1,7.1,0
CUST1815,Female,45.0,South,72,One-Year,Bank Transfer,Fiber,Basic,52.3,3722.3,77.4,2,7.7,0
CUST1269,Male,38.0,North,24,Month-to-Month,Credit Card,DSL,Basic,25.94,687.23,9.8,0,,0
CUST1995,Male,61.0,West,11,Two-Year,UPI,DSL,Premium,95.89,1051.99,8.0,1,7.3,0
CUST1201,Female,31.0,North,61,One-Year,Electronic Check,DSL,Standard,61.36,3850.03,39.7,2,10.0,0
CUST1161,Female,44.0,South,72,One-Year,Electronic Check,Fiber,Standard,73.11,5279.77,43.1,1,8.6,0
CUST1729,Female,18.0,South,72,Two-Year,,DSL,Standard,54.67,3882.96,70.7,1,10.0,0
CUST1401,Female,44.0,North,14,Month-to-Month,Credit Card,Fiber,Basic,56.19,840.31,80.0,4,5.5,1
CUST1702,Male,62.0,West,3,Two-Year,UPI,Fiber,Premium,94.39,282.84,48.9,9,3.4,1
CUST2129,Female,31.0,South,4,Month-to-Month,Credit Card,Fiber,Basic,53.37,196.33,41.7,3,5.9,0
CUST1565,Female,26.0,North,20,One-Year,Electronic Check,No Internet,Standard,51.15,1018.0,39.7,1,8.3,0
CUST2021,Female,34.0,South,49,Month-to-Month,UPI,DSL,Premium,84.89,3940.77,57.1,5,7.4,0
CUST2025,Male,55.0,North,24,One-Year,Bank Transfer,Fiber,Standard,74.07,1719.33,49.5,2,8.7,0
CUST2104,Male,58.0,South,72,One-Year,Electronic Check,DSL,Basic,27.25,1897.21,35.7,1,10.0,0
CUST1205,Male,29.0,South,12,Month-to-Month,Electronic Check,Fiber,Standard,69.1,826.84,50.7,1,4.4,1
CUST1034,Male,34.0,North,43,One-Year,Bank Transfer,Fiber,Premium,102.25,4588.87,57.4,2,7.4,0
CUST1775,Female,60.0,North,6,Month-to-Month,Electronic Check,Fiber,Basic,61.0,364.6,52.1,5,,1
CUST1508,Male,33.0,West,72,Two-Year,UPI,Fiber,Standard,67.16,4728.55,36.3,2,7.3,0
CUST2189,Female,49.0,North,10,Month-to-Month,Bank Transfer,DSL,Standard,68.89,,18.3,0,9.4,1
CUST1091,Female,22.0,East,12,Month-to-Month,Bank Transfer,Fiber,Basic,32.16,372.68,45.3,1,10.0,0
CUST1897,Male,41.0,South,16,Month-to-Month,Credit Card,No Internet,Basic,18.34,282.72,12.2,1,10.0,0
CUST1564,Female,28.0,North,26,Month-to-Month,Bank Transfer,No Internet,Standard,49.42,1292.1,,1,9.3,0
CUST1776,Female,30.0,South,11,Two-Year,Bank Transfer,No Internet,Basic,15.0,178.39,27.8,0,10.0,0
CUST1241,Female,48.0,North,22,One-Year,Bank Transfer,,Basic,64.89,1380.6,64.0,2,,0
CUST1013,Female,48.0,South,33,One-Year,UPI,No Internet,Standard,47.17,1574.79,64.9,0,10.0,0
CUST1315,Male,35.0,North,11,Month-to-Month,Electronic Check,No Internet,Standard,60.17,703.97,14.8,3,5.5,1
CUST1600,Male,45.0,East,64,Two-Year,Electronic Check,DSL,Basic,37.9,2254.71,26.2,3,8.6,0
CUST1387,Female,52.0,East,23,One-Year,Credit Card,DSL,Basic,36.25,817.06,29.7,2,10.0,0
CUST1166,Female,34.0,North,15,Month-to-Month,Credit Card,Fiber,Standard,75.19,1045.94,62.1,3,8.4,1
CUST1840,Male,36.0,South,48,Two-Year,Electronic Check,Fiber,Standard,83.38,4272.6,41.7,1,10.0,0
CUST1020,Female,67.0,North,13,Month-to-Month,Bank Transfer,DSL,Premium,91.68,1090.94,89.7,1,9.3,0
CUST1646,Male,69.0,South,23,Month-to-Month,UPI,DSL,Basic,47.18,1135.68,22.3,2,9.0,0
CUST2154,Female,39.0,South,8,Month-to-Month,UPI,Fiber,Premium,94.72,781.31,57.5,1,8.0,0
CUST1831,Female,36.0,South,15,Month-to-Month,UPI,Fiber,Standard,88.85,1506.14,43.5,1,9.5,1
CUST1562,Female,35.0,North,4,Month-to-Month,UPI,Fiber,Basic,46.93,172.49,93.5,4,8.8,0
CUST2175,Female,28.0,North,54,Month-to-Month,Electronic Check,Fiber,Basic,53.53,2828.77,39.5,2,8.9,1
CUST1686,Male,29.0,North,9,Month-to-Month,UPI,No Internet,Premium,73.64,654.77,18.5,0,8.5,0
CUST1957,Female,27.0,North,9,Month-to-Month,Bank Transfer,DSL,Standard,54.09,451.3,12.4,0,9.4,0
CUST1189,Male,43.0,North,25,Month-to-Month,Bank Transfer,Fiber,Standard,72.89,1774.16,24.3,3,7.2,0
CUST1975,Female,47.0,East,6,Month-to-Month,Electronic Check,Fiber,Basic,54.74,334.86,41.3,4,9.1,1
CUST1699,Male,48.0,North,11,Month-to-Month,Bank Transfer,Fiber,Standard,78.95,,44.8,2,6.1,0
CUST1510,Male,61.0,West,12,One-Year,Electronic Check,Fiber,Premium,97.64,1102.21,38.9,4,6.9,0
CUST2082,Female,19.0,South,4,Two-Year,,DSL,Premium,85.53,324.81,15.2,3,5.7,1
CUST1474,Male,44.0,West,28,Month-to-Month,Electronic Check,Fiber,Basic,49.23,1321.73,24.9,0,10.0,0
CUST1856,Female,51.0,West,5,Month-to-Month,Electronic Check,No Internet,Basic,25.56,122.96,1.0,4,6.3,1
CUST1747,Male,57.0,West,26,One-Year,UPI,DSL,Standard,57.37,1650.04,41.5,0,7.0,0
CUST1252,Male,33.0,West,38,Two-Year,Credit Card,DSL,Standard,63.98,,,3,8.0,0
